시간,로봇,로봇 상태,목적지 이동 명령 상태
2026-08-18 15:10:03,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:10:03,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:10:00,robot_ec2b,STANDBY,REACHED
2026-08-18 15:09:58,robot_ec2b,LOCKED,REACHED
2026-08-18 15:09:57,robot_ec2b,MANUAL,REACHED
2026-08-18 15:09:33,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:09:33,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:09:30,robot_ec2b,STANDBY,REACHED
2026-08-18 15:09:28,robot_ec2b,LOCKED,REACHED
2026-08-18 15:09:27,robot_ec2b,MANUAL,REACHED
2026-08-18 15:09:07,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:09:07,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:09:04,robot_ec2b,STANDBY,REACHED
2026-08-18 15:09:02,robot_ec2b,LOCKED,REACHED
2026-08-18 15:09:02,robot_ec2b,STANDBY,REACHED
2026-08-18 15:09:01,robot_ec2b,MOVING,REACHED
2026-08-18 15:08:38,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:08:36,robot_ec2b,STANDBY,REACHED
2026-08-18 15:08:33,robot_ec2b,LOCKED,REACHED
2026-08-18 15:08:33,robot_ec2b,MOVING,REACHED
2026-08-18 15:08:13,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:08:12,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:08:10,robot_ec2b,STANDBY,REACHED
2026-08-18 15:08:07,robot_ec2b,LOCKED,REACHED
2026-08-18 15:08:07,robot_ec2b,STANDBY,REACHED
2026-08-18 15:07:43,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:07:42,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:07:40,robot_ec2b,STANDBY,REACHED
2026-08-18 15:07:37,robot_ec2b,LOCKED,REACHED
2026-08-18 15:07:37,robot_ec2b,MANUAL,REACHED
2026-08-18 15:07:36,robot_ec2b,MOVING,REACHED
2026-08-18 15:07:17,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:07:16,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:07:14,robot_ec2b,STANDBY,REACHED
2026-08-18 15:07:11,robot_ec2b,LOCKED,REACHED
2026-08-18 15:07:11,robot_ec2b,STANDBY,REACHED
2026-08-18 15:07:10,robot_ec2b,MOVING,REACHED
2026-08-18 15:06:47,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:06:46,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:06:44,robot_ec2b,STANDBY,REACHED
2026-08-18 15:06:42,robot_ec2b,LOCKED,REACHED
2026-08-18 15:06:41,robot_ec2b,STANDBY,REACHED
2026-08-18 15:06:41,robot_ec2b,MANUAL,REACHED
2026-08-18 15:06:21,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:06:20,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:06:18,robot_ec2b,STANDBY,REACHED
2026-08-18 15:06:16,robot_ec2b,LOCKED,REACHED
2026-08-18 15:06:15,robot_ec2b,STANDBY,REACHED
2026-08-18 15:06:15,robot_ec2b,MANUAL,REACHED
2026-08-18 15:05:48,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:05:48,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:05:45,robot_ec2b,STANDBY,REACHED
2026-08-18 15:05:43,robot_ec2b,LOCKED,REACHED
2026-08-18 15:05:42,robot_ec2b,STANDBY,REACHED
2026-08-18 15:05:42,robot_ec2b,MOVING,REACHED
2026-08-18 15:05:22,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:05:22,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:05:19,robot_ec2b,STANDBY,REACHED
2026-08-18 15:05:17,robot_ec2b,LOCKED,REACHED
2026-08-18 15:05:16,robot_ec2b,MOVING,REACHED
2026-08-18 15:04:56,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:04:56,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:04:53,robot_ec2b,STANDBY,REACHED
2026-08-18 15:04:51,robot_ec2b,LOCKED,REACHED
2026-08-18 15:04:50,robot_ec2b,MOVING,REACHED
2026-08-18 15:04:30,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:04:30,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:04:27,robot_ec2b,STANDBY,REACHED
2026-08-18 15:04:25,robot_ec2b,LOCKED,REACHED
2026-08-18 15:04:24,robot_ec2b,MOVING,REACHED
2026-08-18 15:03:58,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:03:58,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:03:55,robot_ec2b,STANDBY,REACHED
2026-08-18 15:03:53,robot_ec2b,LOCKED,REACHED
2026-08-18 15:03:52,robot_ec2b,MANUAL,REACHED
2026-08-18 15:03:32,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:03:32,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:03:29,robot_ec2b,STANDBY,REACHED
2026-08-18 15:03:27,robot_ec2b,LOCKED,REACHED
2026-08-18 15:03:27,robot_ec2b,STANDBY,REACHED
2026-08-18 15:03:26,robot_ec2b,MOVING,REACHED
2026-08-18 15:03:06,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:03:04,robot_ec2b,STANDBY,REACHED
2026-08-18 15:03:01,robot_ec2b,LOCKED,REACHED
2026-08-18 15:03:01,robot_ec2b,MANUAL,REACHED
2026-08-18 15:02:41,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:02:40,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:02:38,robot_ec2b,STANDBY,REACHED
2026-08-18 15:02:35,robot_ec2b,LOCKED,REACHED
2026-08-18 15:02:35,robot_ec2b,STANDBY,REACHED
2026-08-18 15:02:34,robot_ec2b,MOVING,REACHED
2026-08-18 15:02:10,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:02:09,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:02:07,robot_ec2b,STANDBY,REACHED
2026-08-18 15:02:04,robot_ec2b,LOCKED,REACHED
2026-08-18 15:02:04,robot_ec2b,MANUAL,REACHED
2026-08-18 15:02:03,robot_ec2b,MOVING,REACHED
2026-08-18 15:01:44,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:01:43,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:01:41,robot_ec2b,STANDBY,REACHED
2026-08-18 15:01:39,robot_ec2b,LOCKED,REACHED
2026-08-18 15:01:38,robot_ec2b,STANDBY,REACHED
2026-08-18 15:01:37,robot_ec2b,MOVING,REACHED
2026-08-18 15:01:15,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:01:14,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:01:12,robot_ec2b,STANDBY,REACHED
2026-08-18 15:01:10,robot_ec2b,LOCKED,REACHED
2026-08-18 15:01:09,robot_ec2b,STANDBY,REACHED
2026-08-18 15:01:09,robot_ec2b,MOVING,REACHED
2026-08-18 15:00:49,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:00:49,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:00:46,robot_ec2b,STANDBY,REACHED
2026-08-18 15:00:44,robot_ec2b,LOCKED,REACHED
2026-08-18 15:00:43,robot_ec2b,MANUAL,REACHED
2026-08-18 15:00:19,robot_ec2b,MOVING,ACTIVE
2026-08-18 15:00:19,robot_ec2b,STANDBY,ACTIVE
2026-08-18 15:00:16,robot_ec2b,STANDBY,REACHED
2026-08-18 15:00:14,robot_ec2b,LOCKED,REACHED
2026-08-18 15:00:13,robot_ec2b,MOVING,REACHED
2026-08-18 14:59:53,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:59:53,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:59:50,robot_ec2b,STANDBY,REACHED
2026-08-18 14:59:48,robot_ec2b,LOCKED,REACHED
2026-08-18 14:59:47,robot_ec2b,STANDBY,REACHED
2026-08-18 14:59:23,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:59:23,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:59:20,robot_ec2b,STANDBY,REACHED
2026-08-18 14:59:18,robot_ec2b,LOCKED,REACHED
2026-08-18 14:59:18,robot_ec2b,STANDBY,REACHED
2026-08-18 14:59:17,robot_ec2b,MOVING,REACHED
2026-08-18 14:58:57,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:58:57,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:58:55,robot_ec2b,STANDBY,REACHED
2026-08-18 14:58:52,robot_ec2b,LOCKED,REACHED
2026-08-18 14:58:52,robot_ec2b,MOVING,REACHED
2026-08-18 14:58:28,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:58:27,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:58:25,robot_ec2b,STANDBY,REACHED
2026-08-18 14:58:22,robot_ec2b,LOCKED,REACHED
2026-08-18 14:58:22,robot_ec2b,STANDBY,REACHED
2026-08-18 14:58:21,robot_ec2b,MOVING,REACHED
2026-08-18 14:58:02,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:58:01,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:57:59,robot_ec2b,STANDBY,REACHED
2026-08-18 14:57:56,robot_ec2b,LOCKED,REACHED
2026-08-18 14:57:56,robot_ec2b,STANDBY,REACHED
2026-08-18 14:57:55,robot_ec2b,MOVING,REACHED
2026-08-18 14:57:31,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:57:30,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:57:28,robot_ec2b,STANDBY,REACHED
2026-08-18 14:57:25,robot_ec2b,LOCKED,REACHED
2026-08-18 14:57:25,robot_ec2b,MOVING,REACHED
2026-08-18 14:57:05,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:57:04,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:57:02,robot_ec2b,STANDBY,REACHED
2026-08-18 14:57:00,robot_ec2b,LOCKED,REACHED
2026-08-18 14:56:59,robot_ec2b,STANDBY,REACHED
2026-08-18 14:56:58,robot_ec2b,MOVING,REACHED
2026-08-18 14:56:32,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:56:31,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:56:29,robot_ec2b,STANDBY,REACHED
2026-08-18 14:56:27,robot_ec2b,LOCKED,REACHED
2026-08-18 14:56:26,robot_ec2b,STANDBY,REACHED
2026-08-18 14:56:26,robot_ec2b,MANUAL,REACHED
2026-08-18 14:56:25,robot_ec2b,MOVING,REACHED
2026-08-18 14:56:05,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:56:05,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:56:02,robot_ec2b,STANDBY,REACHED
2026-08-18 14:56:00,robot_ec2b,LOCKED,REACHED
2026-08-18 14:55:59,robot_ec2b,MOVING,REACHED
2026-08-18 14:55:39,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:55:39,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:55:36,robot_ec2b,STANDBY,REACHED
2026-08-18 14:55:34,robot_ec2b,LOCKED,REACHED
2026-08-18 14:55:33,robot_ec2b,STANDBY,REACHED
2026-08-18 14:55:33,robot_ec2b,MOVING,REACHED
2026-08-18 14:55:13,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:55:13,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:55:10,robot_ec2b,STANDBY,REACHED
2026-08-18 14:55:08,robot_ec2b,LOCKED,REACHED
2026-08-18 14:55:07,robot_ec2b,STANDBY,REACHED
2026-08-18 14:55:07,robot_ec2b,MANUAL,REACHED
2026-08-18 14:54:46,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:54:46,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:54:43,robot_ec2b,STANDBY,REACHED
2026-08-18 14:54:41,robot_ec2b,LOCKED,REACHED
2026-08-18 14:54:41,robot_ec2b,STANDBY,REACHED
2026-08-18 14:54:40,robot_ec2b,MANUAL,REACHED
2026-08-18 14:54:20,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:54:20,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:54:17,robot_ec2b,STANDBY,REACHED
2026-08-18 14:54:15,robot_ec2b,LOCKED,REACHED
2026-08-18 14:54:15,robot_ec2b,STANDBY,REACHED
2026-08-18 14:54:14,robot_ec2b,MANUAL,REACHED
2026-08-18 14:54:14,robot_ec2b,MOVING,REACHED
2026-08-18 14:53:50,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:53:49,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:53:47,robot_ec2b,STANDBY,REACHED
2026-08-18 14:53:44,robot_ec2b,LOCKED,REACHED
2026-08-18 14:53:44,robot_ec2b,MANUAL,REACHED
2026-08-18 14:53:24,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:53:23,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:53:21,robot_ec2b,STANDBY,REACHED
2026-08-18 14:53:18,robot_ec2b,LOCKED,REACHED
2026-08-18 14:53:18,robot_ec2b,STANDBY,REACHED
2026-08-18 14:53:17,robot_ec2b,MOVING,REACHED
2026-08-18 14:52:58,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:52:57,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:52:55,robot_ec2b,STANDBY,REACHED
2026-08-18 14:52:52,robot_ec2b,LOCKED,REACHED
2026-08-18 14:52:52,robot_ec2b,MANUAL,REACHED
2026-08-18 14:52:32,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:52:31,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:52:29,robot_ec2b,STANDBY,REACHED
2026-08-18 14:52:27,robot_ec2b,LOCKED,REACHED
2026-08-18 14:52:26,robot_ec2b,STANDBY,REACHED
2026-08-18 14:52:26,robot_ec2b,MANUAL,REACHED
2026-08-18 14:52:00,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:51:59,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:51:57,robot_ec2b,STANDBY,REACHED
2026-08-18 14:51:55,robot_ec2b,LOCKED,REACHED
2026-08-18 14:51:54,robot_ec2b,STANDBY,REACHED
2026-08-18 14:51:54,robot_ec2b,MOVING,REACHED
2026-08-18 14:51:34,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:51:31,robot_ec2b,STANDBY,REACHED
2026-08-18 14:51:29,robot_ec2b,LOCKED,REACHED
2026-08-18 14:51:28,robot_ec2b,STANDBY,REACHED
2026-08-18 14:51:28,robot_ec2b,MOVING,REACHED
2026-08-18 14:51:04,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:51:04,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:51:01,robot_ec2b,STANDBY,REACHED
2026-08-18 14:50:59,robot_ec2b,LOCKED,REACHED
2026-08-18 14:50:58,robot_ec2b,STANDBY,REACHED
2026-08-18 14:50:58,robot_ec2b,MOVING,REACHED
2026-08-18 14:50:38,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:50:38,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:50:35,robot_ec2b,STANDBY,REACHED
2026-08-18 14:50:33,robot_ec2b,LOCKED,REACHED
2026-08-18 14:50:32,robot_ec2b,MOVING,REACHED
2026-08-18 14:50:10,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:50:10,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:50:07,robot_ec2b,STANDBY,REACHED
2026-08-18 14:50:05,robot_ec2b,LOCKED,REACHED
2026-08-18 14:50:05,robot_ec2b,STANDBY,REACHED
2026-08-18 14:50:04,robot_ec2b,MOVING,REACHED
2026-08-18 14:49:44,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:49:44,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:49:42,robot_ec2b,STANDBY,REACHED
2026-08-18 14:49:39,robot_ec2b,LOCKED,REACHED
2026-08-18 14:49:38,robot_ec2b,STANDBY,REACHED
2026-08-18 14:49:38,robot_ec2b,MOVING,REACHED
2026-08-18 14:49:14,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:49:13,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:49:11,robot_ec2b,STANDBY,REACHED
2026-08-18 14:49:08,robot_ec2b,LOCKED,REACHED
2026-08-18 14:49:08,robot_ec2b,MOVING,REACHED
2026-08-18 14:48:48,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:48:47,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:48:45,robot_ec2b,STANDBY,REACHED
2026-08-18 14:48:42,robot_ec2b,LOCKED,REACHED
2026-08-18 14:48:42,robot_ec2b,STANDBY,REACHED
2026-08-18 14:48:41,robot_ec2b,MANUAL,REACHED
2026-08-18 14:48:19,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:48:18,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:48:16,robot_ec2b,STANDBY,REACHED
2026-08-18 14:48:14,robot_ec2b,LOCKED,REACHED
2026-08-18 14:48:13,robot_ec2b,STANDBY,REACHED
2026-08-18 14:48:13,robot_ec2b,MOVING,REACHED
2026-08-18 14:47:53,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:47:52,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:47:50,robot_ec2b,STANDBY,REACHED
2026-08-18 14:47:47,robot_ec2b,LOCKED,REACHED
2026-08-18 14:47:47,robot_ec2b,MOVING,REACHED
2026-08-18 14:47:25,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:47:24,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:47:22,robot_ec2b,STANDBY,REACHED
2026-08-18 14:47:20,robot_ec2b,LOCKED,REACHED
2026-08-18 14:47:19,robot_ec2b,STANDBY,REACHED
2026-08-18 14:47:19,robot_ec2b,MANUAL,REACHED
2026-08-18 14:46:59,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:46:58,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:46:56,robot_ec2b,STANDBY,REACHED
2026-08-18 14:46:54,robot_ec2b,LOCKED,REACHED
2026-08-18 14:46:53,robot_ec2b,STANDBY,REACHED
2026-08-18 14:46:53,robot_ec2b,MOVING,REACHED
2026-08-18 14:46:30,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:46:29,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:46:27,robot_ec2b,STANDBY,REACHED
2026-08-18 14:46:25,robot_ec2b,LOCKED,REACHED
2026-08-18 14:46:24,robot_ec2b,STANDBY,REACHED
2026-08-18 14:46:24,robot_ec2b,MOVING,REACHED
2026-08-18 14:46:04,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:46:01,robot_ec2b,STANDBY,REACHED
2026-08-18 14:45:59,robot_ec2b,LOCKED,REACHED
2026-08-18 14:45:58,robot_ec2b,MANUAL,REACHED
2026-08-18 14:45:35,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:45:34,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:45:32,robot_ec2b,STANDBY,REACHED
2026-08-18 14:45:30,robot_ec2b,LOCKED,REACHED
2026-08-18 14:45:29,robot_ec2b,MOVING,REACHED
2026-08-18 14:45:09,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:45:09,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:45:06,robot_ec2b,STANDBY,REACHED
2026-08-18 14:45:04,robot_ec2b,LOCKED,REACHED
2026-08-18 14:45:03,robot_ec2b,STANDBY,REACHED
2026-08-18 14:45:03,robot_ec2b,MOVING,REACHED
2026-08-18 14:44:39,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:44:39,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:44:36,robot_ec2b,STANDBY,REACHED
2026-08-18 14:44:34,robot_ec2b,LOCKED,REACHED
2026-08-18 14:44:33,robot_ec2b,STANDBY,REACHED
2026-08-18 14:44:33,robot_ec2b,MOVING,REACHED
2026-08-18 14:44:13,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:44:13,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:44:10,robot_ec2b,STANDBY,REACHED
2026-08-18 14:44:08,robot_ec2b,LOCKED,REACHED
2026-08-18 14:44:07,robot_ec2b,MOVING,REACHED
2026-08-18 14:43:44,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:43:44,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:43:41,robot_ec2b,STANDBY,REACHED
2026-08-18 14:43:39,robot_ec2b,LOCKED,REACHED
2026-08-18 14:43:39,robot_ec2b,MANUAL,REACHED
2026-08-18 14:43:38,robot_ec2b,MOVING,REACHED
2026-08-18 14:43:18,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:43:18,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:43:15,robot_ec2b,STANDBY,REACHED
2026-08-18 14:43:13,robot_ec2b,LOCKED,REACHED
2026-08-18 14:43:13,robot_ec2b,MANUAL,REACHED
2026-08-18 14:42:48,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:42:47,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:42:45,robot_ec2b,STANDBY,REACHED
2026-08-18 14:42:42,robot_ec2b,LOCKED,REACHED
2026-08-18 14:42:42,robot_ec2b,MOVING,REACHED
2026-08-18 14:42:22,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:42:22,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:42:20,robot_ec2b,STANDBY,REACHED
2026-08-18 14:42:17,robot_ec2b,LOCKED,REACHED
2026-08-18 14:42:17,robot_ec2b,MOVING,REACHED
2026-08-18 14:41:52,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:41:50,robot_ec2b,STANDBY,REACHED
2026-08-18 14:41:47,robot_ec2b,LOCKED,REACHED
2026-08-18 14:41:47,robot_ec2b,MANUAL,REACHED
2026-08-18 14:41:46,robot_ec2b,MOVING,REACHED
2026-08-18 14:41:27,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:41:26,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:41:24,robot_ec2b,STANDBY,REACHED
2026-08-18 14:41:21,robot_ec2b,LOCKED,REACHED
2026-08-18 14:41:21,robot_ec2b,STANDBY,REACHED
2026-08-18 14:41:20,robot_ec2b,MOVING,REACHED
2026-08-18 14:41:01,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:41:00,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:40:58,robot_ec2b,STANDBY,REACHED
2026-08-18 14:40:55,robot_ec2b,LOCKED,REACHED
2026-08-18 14:40:55,robot_ec2b,MANUAL,REACHED
2026-08-18 14:40:54,robot_ec2b,MOVING,REACHED
2026-08-18 14:40:35,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:40:34,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:40:32,robot_ec2b,STANDBY,REACHED
2026-08-18 14:40:29,robot_ec2b,LOCKED,REACHED
2026-08-18 14:40:29,robot_ec2b,MOVING,REACHED
2026-08-18 14:40:05,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:40:04,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:40:02,robot_ec2b,STANDBY,REACHED
2026-08-18 14:39:59,robot_ec2b,LOCKED,REACHED
2026-08-18 14:39:59,robot_ec2b,MOVING,REACHED
2026-08-18 14:39:39,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:39:38,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:39:36,robot_ec2b,STANDBY,REACHED
2026-08-18 14:39:34,robot_ec2b,LOCKED,REACHED
2026-08-18 14:39:33,robot_ec2b,STANDBY,REACHED
2026-08-18 14:39:33,robot_ec2b,MOVING,REACHED
2026-08-18 14:39:09,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:39:08,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:39:06,robot_ec2b,STANDBY,REACHED
2026-08-18 14:39:04,robot_ec2b,LOCKED,REACHED
2026-08-18 14:39:03,robot_ec2b,STANDBY,REACHED
2026-08-18 14:39:03,robot_ec2b,MANUAL,REACHED
2026-08-18 14:38:43,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:38:42,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:38:40,robot_ec2b,STANDBY,REACHED
2026-08-18 14:38:38,robot_ec2b,LOCKED,REACHED
2026-08-18 14:38:37,robot_ec2b,MANUAL,REACHED
2026-08-18 14:38:37,robot_ec2b,MOVING,REACHED
2026-08-18 14:38:13,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:38:10,robot_ec2b,STANDBY,REACHED
2026-08-18 14:38:08,robot_ec2b,LOCKED,REACHED
2026-08-18 14:38:07,robot_ec2b,MOVING,REACHED
2026-08-18 14:37:47,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:37:47,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:37:44,robot_ec2b,STANDBY,REACHED
2026-08-18 14:37:42,robot_ec2b,LOCKED,REACHED
2026-08-18 14:37:41,robot_ec2b,MANUAL,REACHED
2026-08-18 14:37:13,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:37:13,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:37:10,robot_ec2b,STANDBY,REACHED
2026-08-18 14:37:08,robot_ec2b,LOCKED,REACHED
2026-08-18 14:37:07,robot_ec2b,MANUAL,REACHED
2026-08-18 14:37:07,robot_ec2b,MOVING,REACHED
2026-08-18 14:36:47,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:36:47,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:36:44,robot_ec2b,STANDBY,REACHED
2026-08-18 14:36:42,robot_ec2b,LOCKED,REACHED
2026-08-18 14:36:41,robot_ec2b,MOVING,REACHED
2026-08-18 14:36:17,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:36:17,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:36:14,robot_ec2b,STANDBY,REACHED
2026-08-18 14:36:12,robot_ec2b,LOCKED,REACHED
2026-08-18 14:36:11,robot_ec2b,STANDBY,REACHED
2026-08-18 14:36:11,robot_ec2b,MOVING,REACHED
2026-08-18 14:35:51,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:35:51,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:35:48,robot_ec2b,STANDBY,REACHED
2026-08-18 14:35:46,robot_ec2b,LOCKED,REACHED
2026-08-18 14:35:46,robot_ec2b,STANDBY,REACHED
2026-08-18 14:35:45,robot_ec2b,MOVING,REACHED
2026-08-18 14:35:22,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:35:21,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:35:19,robot_ec2b,STANDBY,REACHED
2026-08-18 14:35:16,robot_ec2b,LOCKED,REACHED
2026-08-18 14:35:16,robot_ec2b,STANDBY,REACHED
2026-08-18 14:35:15,robot_ec2b,MANUAL,REACHED
2026-08-18 14:35:15,robot_ec2b,MOVING,REACHED
2026-08-18 14:34:55,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:34:55,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:34:52,robot_ec2b,STANDBY,REACHED
2026-08-18 14:34:50,robot_ec2b,LOCKED,REACHED
2026-08-18 14:34:50,robot_ec2b,MOVING,REACHED
2026-08-18 14:34:26,robot_ec2b,MOVING,ACTIVE
2026-08-18 14:34:26,robot_ec2b,STANDBY,ACTIVE
2026-08-18 14:34:23,robot_ec2b,STANDBY,REACHED
2026-08-18 14:34:21,robot_ec2b,LOCKED,REACHED
